source,target,property,source_type,target_type
harrah,lrytz/sbt,contributor_of,user,repo
eatkins,lrytz/sbt,contributor_of,user,repo
dwijnand,lrytz/sbt,contributor_of,user,repo
jsuereth,lrytz/sbt,contributor_of,user,repo
jrudolph,lrytz/sbt,contributor_of,user,repo
gkossakowski,lrytz/sbt,contributor_of,user,repo
adpi2,lrytz/sbt,contributor_of,user,repo
Duhemm,lrytz/sbt,contributor_of,user,repo
jvican,lrytz/sbt,contributor_of,user,repo
sbt/sbt,lrytz/sbt,parent_of,repo,repo
lrytz,lrytz/sbtproj,owner_of,user,repo
harrah,lrytz/sbt-website,contributor_of,user,repo
eed3si9n,lrytz/sbt-website,contributor_of,user,repo
pengisgood,lrytz/sbt-website,contributor_of,user,repo
jsuereth,lrytz/sbt-website,contributor_of,user,repo
xuwei-k,lrytz/sbt-website,contributor_of,user,repo
jaceklaskowski,lrytz/sbt-website,contributor_of,user,repo
kunkun-tang,lrytz/sbt-website,contributor_of,user,repo
krrrr38,lrytz/sbt-website,contributor_of,user,repo
sksamuel,lrytz/sbt-website,contributor_of,user,repo
tkawachi,lrytz/sbt-website,contributor_of,user,repo
sbt/website,lrytz/sbt-website,parent_of,repo,repo
fthomas,lrytz/repos,contributor_of,user,repo
kubukoz,lrytz/repos,contributor_of,user,repo
exoego,lrytz/repos,contributor_of,user,repo
ChristopherDavenport,lrytz/repos,contributor_of,user,repo
Atry,lrytz/repos,contributor_of,user,repo
j5ik2o,lrytz/repos,contributor_of,user,repo
alexarchambault,lrytz/repos,contributor_of,user,repo
larsrh,lrytz/repos,contributor_of,user,repo
sullis,lrytz/repos,contributor_of,user,repo
balhoff,lrytz/repos,contributor_of,user,repo
scala-steward-org/repos,lrytz/repos,parent_of,repo,repo
lrytz,lrytz/scala-aladdin-bugtracker,owner_of,user,repo
lrytz,lrytz/scala-asm-legacy,owner_of,user,repo
adriaanm,lrytz/scala-asm-legacy,contributor_of,user,repo
magarciaEPFL,lrytz/scala-asm-legacy,contributor_of,user,repo
gkossakowski,lrytz/scala-asm-legacy,contributor_of,user,repo
heathermiller,lrytz/scala-asm-legacy,contributor_of,user,repo
jsuereth,lrytz/scala-asm-legacy,contributor_of,user,repo
paulp,lrytz/scala-asm-legacy,contributor_of,user,repo
mpociecha,lrytz/scala-asm-legacy,contributor_of,user,repo
scala/scala-asm-legacy,lrytz/scala-asm-legacy,parent_of,repo,repo
ebruneton,lrytz/scala-asm,contributor_of,user,repo
forax,lrytz/scala-asm,contributor_of,user,repo
scala/scala-asm,lrytz/scala-asm,parent_of,repo,repo
retronym,lrytz/scala-async,contributor_of,user,repo
phaller,lrytz/scala-async,contributor_of,user,repo
SethTisue,lrytz/scala-async,contributor_of,user,repo
xeno-by,lrytz/scala-async,contributor_of,user,repo
Philippus,lrytz/scala-async,contributor_of,user,repo
adriaanm,lrytz/scala-async,contributor_of,user,repo
lrytz,lrytz/scala-async,owner_of,user,repo
alexarchambault,lrytz/scala-async,contributor_of,user,repo
gnovark,lrytz/scala-async,contributor_of,user,repo
NthPortal,lrytz/scala-async,contributor_of,user,repo
scala/scala-async,lrytz/scala-async,parent_of,repo,repo
adamw,lrytz/scala-clippy,contributor_of,user,repo
kciesielski,lrytz/scala-clippy,contributor_of,user,repo
ShaneDelmore,lrytz/scala-clippy,contributor_of,user,repo
Zuchos,lrytz/scala-clippy,contributor_of,user,repo
dragisak,lrytz/scala-clippy,contributor_of,user,repo
amorfis,lrytz/scala-clippy,contributor_of,user,repo
gitter-badger,lrytz/scala-clippy,contributor_of,user,repo
szimano,lrytz/scala-clippy,contributor_of,user,repo
softwaremill/scala-clippy,lrytz/scala-clippy,parent_of,repo,repo
paulp,lrytz/scala-continuations,contributor_of,user,repo
danslapman,lrytz/scala-continuations,contributor_of,user,repo
adriaanm,lrytz/scala-continuations,contributor_of,user,repo
TiarkRompf,lrytz/scala-continuations,contributor_of,user,repo
phaller,lrytz/scala-continuations,contributor_of,user,repo
retronym,lrytz/scala-continuations,contributor_of,user,repo
jsuereth,lrytz/scala-continuations,contributor_of,user,repo
sumito3478,lrytz/scala-continuations,contributor_of,user,repo
dragos,lrytz/scala-continuations,contributor_of,user,repo
som-snytt,lrytz/scala-continuations,contributor_of,user,repo
scala/scala-continuations,lrytz/scala-continuations,parent_of,repo,repo
julienrf,lrytz/scala-collection-contrib,contributor_of,user,repo
SethTisue,lrytz/scala-collection-contrib,contributor_of,user,repo
scala-steward,lrytz/scala-collection-contrib,contributor_of,user,repo
szeiger,lrytz/scala-collection-contrib,contributor_of,user,repo
NthPortal,lrytz/scala-collection-contrib,contributor_of,user,repo
joshlemer,lrytz/scala-collection-contrib,contributor_of,user,repo
linasm,lrytz/scala-collection-contrib,contributor_of,user,repo
Toromtomtom,lrytz/scala-collection-contrib,contributor_of,user,repo
adamgfraser,lrytz/scala-collection-contrib,contributor_of,user,repo
adriaanm,lrytz/scala-collection-contrib,contributor_of,user,repo
scala/scala-collection-contrib,lrytz/scala-collection-contrib,parent_of,repo,repo
jsuereth,lrytz/scala-dist,contributor_of,user,repo
paulp,lrytz/scala-dist,contributor_of,user,repo
som-snytt,lrytz/scala-dist,contributor_of,user,repo
yuchangyuan,lrytz/scala-dist,contributor_of,user,repo
bradwright,lrytz/scala-dist,contributor_of,user,repo
dcsobral,lrytz/scala-dist,contributor_of,user,repo
fdietze,lrytz/scala-dist,contributor_of,user,repo
jonshea,lrytz/scala-dist,contributor_of,user,repo
ikwzm,lrytz/scala-dist,contributor_of,user,repo
lrytz,lrytz/scala-dist,owner_of,user,repo
scala/scala-dist,lrytz/scala-dist,parent_of,repo,repo
lrytz,lrytz/scala-dist-smoketest,owner_of,user,repo
adriaanm,lrytz/scala-dist-smoketest,contributor_of,user,repo
SethTisue,lrytz/scala-dist-smoketest,contributor_of,user,repo
scala/scala-dist-smoketest,lrytz/scala-dist-smoketest,parent_of,repo,repo
retronym,lrytz/scala-java8-compat,contributor_of,user,repo
Ichoran,lrytz/scala-java8-compat,contributor_of,user,repo
SethTisue,lrytz/scala-java8-compat,contributor_of,user,repo
szeiger,lrytz/scala-java8-compat,contributor_of,user,repo
lrytz,lrytz/scala-java8-compat,owner_of,user,repo
scala-steward,lrytz/scala-java8-compat,contributor_of,user,repo
adriaanm,lrytz/scala-java8-compat,contributor_of,user,repo
xuwei-k,lrytz/scala-java8-compat,contributor_of,user,repo
Philippus,lrytz/scala-java8-compat,contributor_of,user,repo
rkuhn,lrytz/scala-java8-compat,contributor_of,user,repo
scala/scala-java8-compat,lrytz/scala-java8-compat,parent_of,repo,repo
paulp,lrytz/scala,contributor_of,user,repo
lrytz,lrytz/scala,owner_of,user,repo
retronym,lrytz/scala,contributor_of,user,repo
adriaanm,lrytz/scala,contributor_of,user,repo
odersky,lrytz/scala,contributor_of,user,repo
SethTisue,lrytz/scala,contributor_of,user,repo
som-snytt,lrytz/scala,contributor_of,user,repo
xeno-by,lrytz/scala,contributor_of,user,repo
dragos,lrytz/scala,contributor_of,user,repo
julienrf,lrytz/scala,contributor_of,user,repo
scala/scala,lrytz/scala,parent_of,repo,repo
dragos,lrytz/scala-ide,contributor_of,user,repo
kiritsuku,lrytz/scala-ide,contributor_of,user,repo
dotta,lrytz/scala-ide,contributor_of,user,repo
vigdorchik,lrytz/scala-ide,contributor_of,user,repo
huitseeker,lrytz/scala-ide,contributor_of,user,repo
milessabin,lrytz/scala-ide,contributor_of,user,repo
misto,lrytz/scala-ide,contributor_of,user,repo
lindydonna,lrytz/scala-ide,contributor_of,user,repo
mdr,lrytz/scala-ide,contributor_of,user,repo
mlangc,lrytz/scala-ide,contributor_of,user,repo
scala-ide/scala-ide,lrytz/scala-ide,parent_of,repo,repo
adriaanm,lrytz/scala-jenkins-infra,contributor_of,user,repo
SethTisue,lrytz/scala-jenkins-infra,contributor_of,user,repo
lrytz,lrytz/scala-jenkins-infra,owner_of,user,repo
retronym,lrytz/scala-jenkins-infra,contributor_of,user,repo
DarkDimius,lrytz/scala-jenkins-infra,contributor_of,user,repo
smarter,lrytz/scala-jenkins-infra,contributor_of,user,repo
gourlaysama,lrytz/scala-jenkins-infra,contributor_of,user,repo
gkossakowski,lrytz/scala-jenkins-infra,contributor_of,user,repo
2m,lrytz/scala-jenkins-infra,contributor_of,user,repo
scala/scala-jenkins-infra,lrytz/scala-jenkins-infra,parent_of,repo,repo
sjrd,lrytz/scala-js,contributor_of,user,repo
gzm0,lrytz/scala-js,contributor_of,user,repo
nicolasstucki,lrytz/scala-js,contributor_of,user,repo
andreaTP,lrytz/scala-js,contributor_of,user,repo
jonas,lrytz/scala-js,contributor_of,user,repo
ummels,lrytz/scala-js,contributor_of,user,repo
Alistair-Johnson,lrytz/scala-js,contributor_of,user,repo
techaddict,lrytz/scala-js,contributor_of,user,repo
lihaoyi,lrytz/scala-js,contributor_of,user,repo
yawnt,lrytz/scala-js,contributor_of,user,repo
scala-js/scala-js,lrytz/scala-js,parent_of,repo,repo
sjrd,lrytz/scala-js-example-app,contributor_of,user,repo
sjrd/scala-js-example-app,lrytz/scala-js-example-app,parent_of,repo,repo
julienrf,lrytz/scala-library-compat,contributor_of,user,repo
MasseGuillaume,lrytz/scala-library-compat,contributor_of,user,repo
SethTisue,lrytz/scala-library-compat,contributor_of,user,repo
lrytz,lrytz/scala-library-compat,owner_of,user,repo
scala-steward,lrytz/scala-library-compat,contributor_of,user,repo
olafurpg,lrytz/scala-library-compat,contributor_of,user,repo
szeiger,lrytz/scala-library-compat,contributor_of,user,repo
NthPortal,lrytz/scala-library-compat,contributor_of,user,repo
xerial,lrytz/scala-library-compat,contributor_of,user,repo
dwijnand,lrytz/scala-library-compat,contributor_of,user,repo
scala/scala-collection-compat,lrytz/scala-library-compat,parent_of,repo,repo
heathermiller,lrytz/scala-lang,contributor_of,user,repo
sjrd,lrytz/scala-lang,contributor_of,user,repo
SethTisue,lrytz/scala-lang,contributor_of,user,repo
adriaanm,lrytz/scala-lang,contributor_of,user,repo
retronym,lrytz/scala-lang,contributor_of,user,repo
odersky,lrytz/scala-lang,contributor_of,user,repo
dickwall,lrytz/scala-lang,contributor_of,user,repo
lrytz,lrytz/scala-lang,owner_of,user,repo
gourlaysama,lrytz/scala-lang,contributor_of,user,repo
gzm0,lrytz/scala-lang,contributor_of,user,repo
scala/scala-lang,lrytz/scala-lang,parent_of,repo,repo
paulp,lrytz/scala-parallel-collections,contributor_of,user,repo
retronym,lrytz/scala-parallel-collections,contributor_of,user,repo
SethTisue,lrytz/scala-parallel-collections,contributor_of,user,repo
odersky,lrytz/scala-parallel-collections,contributor_of,user,repo
soc,lrytz/scala-parallel-collections,contributor_of,user,repo
adriaanm,lrytz/scala-parallel-collections,contributor_of,user,repo
lrytz,lrytz/scala-parallel-collections,owner_of,user,repo
jsuereth,lrytz/scala-parallel-collections,contributor_of,user,repo
Ichoran,lrytz/scala-parallel-collections,contributor_of,user,repo
szeiger,lrytz/scala-parallel-collections,contributor_of,user,repo
scala/scala-parallel-collections,lrytz/scala-parallel-collections,parent_of,repo,repo
adriaanm,lrytz/scala-parser-combinators,contributor_of,user,repo
paulp,lrytz/scala-parser-combinators,contributor_of,user,repo
gourlaysama,lrytz/scala-parser-combinators,contributor_of,user,repo
odersky,lrytz/scala-parser-combinators,contributor_of,user,repo
gkossakowski,lrytz/scala-parser-combinators,contributor_of,user,repo
dchenbecker,lrytz/scala-parser-combinators,contributor_of,user,repo
retronym,lrytz/scala-parser-combinators,contributor_of,user,repo
soc,lrytz/scala-parser-combinators,contributor_of,user,repo
kzys,lrytz/scala-parser-combinators,contributor_of,user,repo
lrytz,lrytz/scala-parser-combinators,owner_of,user,repo
scala/scala-parser-combinators,lrytz/scala-parser-combinators,parent_of,repo,repo
paulp,lrytz/scala-partest,contributor_of,user,repo
phaller,lrytz/scala-partest,contributor_of,user,repo
adriaanm,lrytz/scala-partest,contributor_of,user,repo
som-snytt,lrytz/scala-partest,contributor_of,user,repo
lrytz,lrytz/scala-partest,owner_of,user,repo
xeno-by,lrytz/scala-partest,contributor_of,user,repo
retronym,lrytz/scala-partest,contributor_of,user,repo
VladUreche,lrytz/scala-partest,contributor_of,user,repo
gkossakowski,lrytz/scala-partest,contributor_of,user,repo
odersky,lrytz/scala-partest,contributor_of,user,repo
scala/scala-partest,lrytz/scala-partest,parent_of,repo,repo
dwijnand,lrytz/scala-rewrites,contributor_of,user,repo
lightbend-labs/scala-rewrites,lrytz/scala-rewrites,parent_of,repo,repo
dwijnand,lrytz/scala-runners,contributor_of,user,repo
dwijnand/scala-runners,lrytz/scala-runners,parent_of,repo,repo
odd,lrytz/scala-stackmaperror,contributor_of,user,repo
odd/scala-stackmaperror,lrytz/scala-stackmaperror,parent_of,repo,repo
nbronson,lrytz/scala-stm,contributor_of,user,repo
pvlugter,lrytz/scala-stm,contributor_of,user,repo
aha66,lrytz/scala-stm,contributor_of,user,repo
viktorklang,lrytz/scala-stm,contributor_of,user,repo
nbronson/scala-stm,lrytz/scala-stm,parent_of,repo,repo
andy1138,lrytz/scala-swing,contributor_of,user,repo
paulp,lrytz/scala-swing,contributor_of,user,repo
lrytz,lrytz/scala-swing,owner_of,user,repo
adriaanm,lrytz/scala-swing,contributor_of,user,repo
odersky,lrytz/scala-swing,contributor_of,user,repo
dragos,lrytz/scala-swing,contributor_of,user,repo
retronym,lrytz/scala-swing,contributor_of,user,repo
jsuereth,lrytz/scala-swing,contributor_of,user,repo
ingoem,lrytz/scala-swing,contributor_of,user,repo
soc,lrytz/scala-swing,contributor_of,user,repo
scala/scala-swing,lrytz/scala-swing,parent_of,repo,repo
paulp,lrytz/scala-xml,contributor_of,user,repo
adriaanm,lrytz/scala-xml,contributor_of,user,repo
odersky,lrytz/scala-xml,contributor_of,user,repo
lrytz,lrytz/scala-xml,owner_of,user,repo
gkossakowski,lrytz/scala-xml,contributor_of,user,repo
retronym,lrytz/scala-xml,contributor_of,user,repo
acruise,lrytz/scala-xml,contributor_of,user,repo
dragos,lrytz/scala-xml,contributor_of,user,repo
soc,lrytz/scala-xml,contributor_of,user,repo
khernyo,lrytz/scala-xml,contributor_of,user,repo
scala/scala-xml,lrytz/scala-xml,parent_of,repo,repo
lrytz,lrytz/scalabuilds,owner_of,user,repo
sksamuel,lrytz/scalac-scoverage-plugin,contributor_of,user,repo
gslowikowski,lrytz/scalac-scoverage-plugin,contributor_of,user,repo
RichardBradley,lrytz/scalac-scoverage-plugin,contributor_of,user,repo
mtkopone,lrytz/scalac-scoverage-plugin,contributor_of,user,repo
RadoBuransky,lrytz/scalac-scoverage-plugin,contributor_of,user,repo
Kwestor,lrytz/scalac-scoverage-plugin,contributor_of,user,repo
maiflai,lrytz/scalac-scoverage-plugin,contributor_of,user,repo
xuwei-k,lrytz/scalac-scoverage-plugin,contributor_of,user,repo
gbasler,lrytz/scalac-scoverage-plugin,contributor_of,user,repo
lustefaniak,lrytz/scalac-scoverage-plugin,contributor_of,user,repo
scoverage/scalac-scoverage-plugin,lrytz/scalac-scoverage-plugin,parent_of,repo,repo
rickynils,lrytz/scalacheck,contributor_of,user,repo
erik-stripe,lrytz/scalacheck,contributor_of,user,repo
xuwei-k,lrytz/scalacheck,contributor_of,user,repo
tonymorris,lrytz/scalacheck,contributor_of,user,repo
non,lrytz/scalacheck,contributor_of,user,repo
paulp,lrytz/scalacheck,contributor_of,user,repo
ceedubs,lrytz/scalacheck,contributor_of,user,repo
jaceklaskowski,lrytz/scalacheck,contributor_of,user,repo
ssanj,lrytz/scalacheck,contributor_of,user,repo
ChrisCoffey,lrytz/scalacheck,contributor_of,user,repo
typelevel/scalacheck,lrytz/scalacheck,parent_of,repo,repo
fthomas,lrytz/scala-steward,contributor_of,user,repo
scala-steward,lrytz/scala-steward,contributor_of,user,repo
mergify[bot],lrytz/scala-steward,contributor_of,user,repo
exoego,lrytz/scala-steward,contributor_of,user,repo
mzuehlke,lrytz/scala-steward,contributor_of,user,repo
alejandrohdezma,lrytz/scala-steward,contributor_of,user,repo
eugeniyk,lrytz/scala-steward,contributor_of,user,repo
daddykotex,lrytz/scala-steward,contributor_of,user,repo
allcontributors[bot],lrytz/scala-steward,contributor_of,user,repo
lefou,lrytz/scala-steward,contributor_of,user,repo
scala-steward-org/scala-steward,lrytz/scala-steward,parent_of,repo,repo
bvenners,lrytz/scalatest,contributor_of,user,repo
cheeseng,lrytz/scalatest,contributor_of,user,repo
gcberger,lrytz/scalatest,contributor_of,user,repo
rfries,lrytz/scalatest,contributor_of,user,repo
dmakhno,lrytz/scalatest,contributor_of,user,repo
matthewfarwell,lrytz/scalatest,contributor_of,user,repo
mpilquist,lrytz/scalatest,contributor_of,user,repo
ndwade,lrytz/scalatest,contributor_of,user,repo
adriaanm,lrytz/scalatest,contributor_of,user,repo
BardurArantsson,lrytz/scalatest,contributor_of,user,repo
scalatest/scalatest,lrytz/scalatest,parent_of,repo,repo
propensive,lrytz/scalaworld,contributor_of,user,repo
oxbowlakes,lrytz/scalaworld,contributor_of,user,repo
eed3si9n,lrytz/scalaworld,contributor_of,user,repo
tpolecat,lrytz/scalaworld,contributor_of,user,repo
DarkDimius,lrytz/scalaworld,contributor_of,user,repo
taisukeoe,lrytz/scalaworld,contributor_of,user,repo
fommil,lrytz/scalaworld,contributor_of,user,repo
rkuhn,lrytz/scalaworld,contributor_of,user,repo
raulraja,lrytz/scalaworld,contributor_of,user,repo
paul-snively,lrytz/scalaworld,contributor_of,user,repo
propensive/scalaworld,lrytz/scalaworld,parent_of,repo,repo
kitbellew,lrytz/scalafmt,contributor_of,user,repo
olafurpg,lrytz/scalafmt,contributor_of,user,repo
poslegm,lrytz/scalafmt,contributor_of,user,repo
scala-steward,lrytz/scalafmt,contributor_of,user,repo
tgodzik,lrytz/scalafmt,contributor_of,user,repo
tanishiking,lrytz/scalafmt,contributor_of,user,repo
scalameta-bot,lrytz/scalafmt,contributor_of,user,repo
gabro,lrytz/scalafmt,contributor_of,user,repo
mads-hartmann,lrytz/scalafmt,contributor_of,user,repo
unkarjedy,lrytz/scalafmt,contributor_of,user,repo
scalameta/scalafmt,lrytz/scalafmt,parent_of,repo,repo
odersky,lrytz/scala3,contributor_of,user,repo
nicolasstucki,lrytz/scala3,contributor_of,user,repo
smarter,lrytz/scala3,contributor_of,user,repo
liufengyun,lrytz/scala3,contributor_of,user,repo
DarkDimius,lrytz/scala3,contributor_of,user,repo
felixmulder,lrytz/scala3,contributor_of,user,repo
anatoliykmetyuk,lrytz/scala3,contributor_of,user,repo
allanrenucci,lrytz/scala3,contributor_of,user,repo
bishabosha,lrytz/scala3,contributor_of,user,repo
OlivierBlanvillain,lrytz/scala3,contributor_of,user,repo
scala/scala3,lrytz/scala3,parent_of,repo,repo
pchiusano,lrytz/scalaz-stream,contributor_of,user,repo
pchlupacek,lrytz/scalaz-stream,contributor_of,user,repo
fthomas,lrytz/scalaz-stream,contributor_of,user,repo
djspiewak,lrytz/scalaz-stream,contributor_of,user,repo
alissapajer,lrytz/scalaz-stream,contributor_of,user,repo
runarorama,lrytz/scalaz-stream,contributor_of,user,repo
radekm,lrytz/scalaz-stream,contributor_of,user,repo
bryce-anderson,lrytz/scalaz-stream,contributor_of,user,repo
larsrh,lrytz/scalaz-stream,contributor_of,user,repo
bmjames,lrytz/scalaz-stream,contributor_of,user,repo
scalaz/scalaz-stream,lrytz/scalaz-stream,parent_of,repo,repo
seratch,lrytz/scalikejdbc,contributor_of,user,repo
xuwei-k,lrytz/scalikejdbc,contributor_of,user,repo
gakuzzzz,lrytz/scalikejdbc,contributor_of,user,repo
tototoshi,lrytz/scalikejdbc,contributor_of,user,repo
kxbmap,lrytz/scalikejdbc,contributor_of,user,repo
tkawachi,lrytz/scalikejdbc,contributor_of,user,repo
zaneli,lrytz/scalikejdbc,contributor_of,user,repo
greenhost87,lrytz/scalikejdbc,contributor_of,user,repo
ponythewhite,lrytz/scalikejdbc,contributor_of,user,repo
btakashi,lrytz/scalikejdbc,contributor_of,user,repo
scalikejdbc/scalikejdbc,lrytz/scalikejdbc,parent_of,repo,repo
ghik,lrytz/silencer,contributor_of,user,repo
mihaisoloi,lrytz/silencer,contributor_of,user,repo
xuwei-k,lrytz/silencer,contributor_of,user,repo
ddworak,lrytz/silencer,contributor_of,user,repo
raboof,lrytz/silencer,contributor_of,user,repo
retronym,lrytz/silencer,contributor_of,user,repo
Rogach,lrytz/silencer,contributor_of,user,repo
sanjivsahayamrea,lrytz/silencer,contributor_of,user,repo
ghik/silencer,lrytz/silencer,parent_of,repo,repo
lrytz,lrytz/snippets,owner_of,user,repo
lrytz,lrytz/soma,owner_of,user,repo
hakimel,lrytz/slides,contributor_of,user,repo
mischah,lrytz/slides,contributor_of,user,repo
davidbanham,lrytz/slides,contributor_of,user,repo
owenversteeg,lrytz/slides,contributor_of,user,repo
rmurphey,lrytz/slides,contributor_of,user,repo
dandv,lrytz/slides,contributor_of,user,repo
asmod3us,lrytz/slides,contributor_of,user,repo
technicalpickles,lrytz/slides,contributor_of,user,repo
nschonni,lrytz/slides,contributor_of,user,repo
tkaczmarzyk,lrytz/slides,contributor_of,user,repo
hakimel/reveal.js,lrytz/slides,parent_of,repo,repo
etorreborre,lrytz/specs2,contributor_of,user,repo
asflierl,lrytz/specs2,contributor_of,user,repo
retronym,lrytz/specs2,contributor_of,user,repo
zaneli,lrytz/specs2,contributor_of,user,repo
alissapajer,lrytz/specs2,contributor_of,user,repo
xuwei-k,lrytz/specs2,contributor_of,user,repo
alexeyr,lrytz/specs2,contributor_of,user,repo
ymasory,lrytz/specs2,contributor_of,user,repo
taisukeoe,lrytz/specs2,contributor_of,user,repo
jilen,lrytz/specs2,contributor_of,user,repo
etorreborre/specs2,lrytz/specs2,parent_of,repo,repo
non,lrytz/spire,contributor_of,user,repo
tixxit,lrytz/spire,contributor_of,user,repo
dusank,lrytz/spire,contributor_of,user,repo
larsrh,lrytz/spire,contributor_of,user,repo
gkossakowski,lrytz/spire,contributor_of,user,repo
rossetd0,lrytz/spire,contributor_of,user,repo
jedesah,lrytz/spire,contributor_of,user,repo
soc,lrytz/spire,contributor_of,user,repo
flaviut,lrytz/spire,contributor_of,user,repo
adampingel,lrytz/spire,contributor_of,user,repo
typelevel/spire,lrytz/spire,parent_of,repo,repo
olafurpg,lrytz/sprees,contributor_of,user,repo
jvican,lrytz/sprees,contributor_of,user,repo
SethTisue,lrytz/sprees,contributor_of,user,repo
heathermiller,lrytz/sprees,contributor_of,user,repo
julienrf,lrytz/sprees,contributor_of,user,repo
chipsenkbeil,lrytz/sprees,contributor_of,user,repo
propensive,lrytz/sprees,contributor_of,user,repo
gitter-badger,lrytz/sprees,contributor_of,user,repo
scalacenter/sprees,lrytz/sprees,parent_of,repo,repo
lrytz,lrytz/suspenders,owner_of,user,repo
dependabot[bot],lrytz/terraform-aws-github-runner,contributor_of,user,repo
npalm,lrytz/terraform-aws-github-runner,contributor_of,user,repo
gertjanmaas,lrytz/terraform-aws-github-runner,contributor_of,user,repo
bdruth,lrytz/terraform-aws-github-runner,contributor_of,user,repo
HenryNguyen5,lrytz/terraform-aws-github-runner,contributor_of,user,repo
bendavies,lrytz/terraform-aws-github-runner,contributor_of,user,repo
AntonPuko,lrytz/terraform-aws-github-runner,contributor_of,user,repo
jaydenrasmussen,lrytz/terraform-aws-github-runner,contributor_of,user,repo
jpalomaki,lrytz/terraform-aws-github-runner,contributor_of,user,repo
leoblanc,lrytz/terraform-aws-github-runner,contributor_of,user,repo
github-aws-runners/terraform-aws-github-runner,lrytz/terraform-aws-github-runner,parent_of,repo,repo
lrytz,lrytz/traits-default-methods,owner_of,user,repo
lrytz,lrytz/travis-test,owner_of,user,repo
scala-steward,lrytz/travis-test,contributor_of,user,repo
dragos,lrytz/uber-build,contributor_of,user,repo
kiritsuku,lrytz/uber-build,contributor_of,user,repo
huitseeker,lrytz/uber-build,contributor_of,user,repo
dotta,lrytz/uber-build,contributor_of,user,repo
skyluc,lrytz/uber-build,contributor_of,user,repo
jsuereth,lrytz/uber-build,contributor_of,user,repo
adriaanm,lrytz/uber-build,contributor_of,user,repo
scala-ide/uber-build,lrytz/uber-build,parent_of,repo,repo
xpertsavenue,lrytz/WiringOP-Zero,contributor_of,user,repo
lrytz,lrytz/WiringOP-Zero,owner_of,user,repo
Lishen1,lrytz/WiringOP-Zero,contributor_of,user,repo
blecher-at,lrytz/WiringOP-Zero,contributor_of,user,repo
KVAnton-WEB,lrytz/WiringOP-Zero,contributor_of,user,repo
g2pmas,lrytz/WiringOP-Zero,contributor_of,user,repo
PelicanHu,lrytz/WiringOP-Zero,contributor_of,user,repo
xpertsavenue/WiringOP-Zero,lrytz/WiringOP-Zero,parent_of,repo,repo
mateiz,lrytz/spark,contributor_of,user,repo
rxin,lrytz/spark,contributor_of,user,repo
pwendell,lrytz/spark,contributor_of,user,repo
cloud-fan,lrytz/spark,contributor_of,user,repo
tdas,lrytz/spark,contributor_of,user,repo
JoshRosen,lrytz/spark,contributor_of,user,repo
zsxwing,lrytz/spark,contributor_of,user,repo
srowen,lrytz/spark,contributor_of,user,repo
HyukjinKwon,lrytz/spark,contributor_of,user,repo
viirya,lrytz/spark,contributor_of,user,repo
apache/spark,lrytz/spark,parent_of,repo,repo
AlwinEgger,Philippus/.github,contributor_of,user,repo
tegonal/.github,Philippus/.github,parent_of,repo,repo
eed3si9n,lrytz/zinc,contributor_of,user,repo
jvican,lrytz/zinc,contributor_of,user,repo
harrah,lrytz/zinc,contributor_of,user,repo
dwijnand,lrytz/zinc,contributor_of,user,repo
gkossakowski,lrytz/zinc,contributor_of,user,repo
Duhemm,lrytz/zinc,contributor_of,user,repo
jsuereth,lrytz/zinc,contributor_of,user,repo
retronym,lrytz/zinc,contributor_of,user,repo
romanowski,lrytz/zinc,contributor_of,user,repo
lukaszwawrzyk,lrytz/zinc,contributor_of,user,repo
sbt/zinc,lrytz/zinc,parent_of,repo,repo
lihaoyi,Philippus/acyclic,contributor_of,user,repo
alexarchambault,Philippus/acyclic,contributor_of,user,repo
larsrh,Philippus/acyclic,contributor_of,user,repo
Philippus,Philippus/acyclic,owner_of,user,repo
francisdb,Philippus/acyclic,contributor_of,user,repo
MasseGuillaume,Philippus/acyclic,contributor_of,user,repo
KadekM,Philippus/acyclic,contributor_of,user,repo
paulp,Philippus/acyclic,contributor_of,user,repo
scottkwalker,Philippus/acyclic,contributor_of,user,repo
SethTisue,Philippus/acyclic,contributor_of,user,repo
com-lihaoyi/acyclic,Philippus/acyclic,parent_of,repo,repo
Philippus,Philippus/adventofcode,owner_of,user,repo
xerial,Philippus/airframe,contributor_of,user,repo
Lewuathe,Philippus/airframe,contributor_of,user,repo
sumnulu,Philippus/airframe,contributor_of,user,repo
kurtome,Philippus/airframe,contributor_of,user,repo
takezoe,Philippus/airframe,contributor_of,user,repo
0x1997,Philippus/airframe,contributor_of,user,repo
wvlet/airframe,Philippus/airframe,parent_of,repo,repo
mjpt777,Philippus/agrona,contributor_of,user,repo
vyazelenko,Philippus/agrona,contributor_of,user,repo
tmontgomery,Philippus/agrona,contributor_of,user,repo
RichardWarburton,Philippus/agrona,contributor_of,user,repo
marc-adaptive,Philippus/agrona,contributor_of,user,repo
nitsanw,Philippus/agrona,contributor_of,user,repo
mikeb01,Philippus/agrona,contributor_of,user,repo
JPWatson,Philippus/agrona,contributor_of,user,repo
anthony-maire,Philippus/agrona,contributor_of,user,repo
wojciech-adaptive,Philippus/agrona,contributor_of,user,repo
aeron-io/agrona,Philippus/agrona,parent_of,repo,repo
scala-steward,Philippus/akka-http-testkit-munit,contributor_of,user,repo
Philippus,Philippus/akka-http-testkit-munit,owner_of,user,repo
Copilot,Philippus/akka-http-testkit-munit,contributor_of,user,repo
