id,name,type,is_seed
jvican/linkerd,linkerd,repo,False
jvican/lila,lila,repo,False
jvican/metadoc,metadoc,repo,False
jvican/metals-sublime,metals-sublime,repo,False
jvican/minitest,minitest,repo,False
jvican/mojo,mojo,repo,False
jvican/mkdocs-material,mkdocs-material,repo,False
jvican/marathon,marathon,repo,False
jvican/mojo-gpu-puzzles,mojo-gpu-puzzles,repo,False
jvican/monix-native-test,monix-native-test,repo,False
jvican/monix,monix,repo,False
jvican/nailgun,nailgun,repo,False
jvican/nanochat,nanochat,repo,False
jvican/Monocle,Monocle,repo,False
jvican/neo-sbt-scalafmt,neo-sbt-scalafmt,repo,False
jvican/no_color,no_color,repo,False
jvican/obsidian-auto-resize-images,obsidian-auto-resize-images,repo,False
jvican/obsidian-productive-jorge,obsidian-productive-jorge,repo,False
jvican/papers-documents,papers-documents,repo,False
jvican/pickling,pickling,repo,False
jvican/reasonable-scala,reasonable-scala,repo,False
jvican/rust-linked-lists,rust-linked-lists,repo,False
jvican/rules_scala_annex,rules_scala_annex,repo,False
jvican/sbs,sbs,repo,False
jvican/prisma,prisma,repo,False
jvican/sbt-api-mappings,sbt-api-mappings,repo,False
jvican/sbt-bintray,sbt-bintray,repo,False
jvican/sbt-contrib,sbt-contrib,repo,False
jvican/sbt-crossproject,sbt-crossproject,repo,False
jvican/sbt-drone,sbt-drone,repo,False
jvican/sbt-dynver,sbt-dynver,repo,False
jvican/sbt-errors-summary,sbt-errors-summary,repo,False
jvican/sbt-github-release,sbt-github-release,repo,False
jvican/sbt-houserules,sbt-houserules,repo,False
jvican/sbt-jmh,sbt-jmh,repo,False
jvican/sbt-library-deps-bug-scripted,sbt-library-deps-bug-scripted,repo,False
jvican/sbt-microsites,sbt-microsites,repo,False
jvican/sbt-protoc,sbt-protoc,repo,False
jvican/sbt-release,sbt-release,repo,False
jvican/sbt-release-early,sbt-release-early,repo,False
jvican/sbt-scalariform,sbt-scalariform,repo,False
jvican/sbt1-bug-forked-test,sbt1-bug-forked-test,repo,False
jvican/sca.la,sca.la,repo,False
jvican/scala-js,scala-js,repo,False
jvican/scala-json-rpc,scala-json-rpc,repo,False
jvican/scala-js-website,scala-js-website,repo,False
jvican/scala-lang,scala-lang,repo,False
jvican/scala-serialization,scala-serialization,repo,False
jvican/scala-native,scala-native,repo,False
jvican/scala,scala,repo,False
jvican/scala.epfl.ch,scala.epfl.ch,repo,False
jvican/scalafix,scalafix,repo,False
jvican/scalameta,scalameta,repo,False
jvican/scalatest,scalatest,repo,False
jvican/Scalatex,Scalatex,repo,False
jvican/scala-steward,scala-steward,repo,False
jvican/scio,scio,repo,False
jvican/scalding,scalding,repo,False
jvican/scrooge,scrooge,repo,False
jvican/sjson-new,sjson-new,repo,False
jvican/shapeless,shapeless,repo,False
jvican/slides,slides,repo,False
jvican/snailgun,snailgun,repo,False
jvican/spores-spark-tutorial,spores-spark-tutorial,repo,False
jvican/statistical-rethinking-course,statistical-rethinking-course,repo,False
jvican/stoml,stoml,repo,False
jvican/statla,statla,repo,False
jvican/suckless-config,suckless-config,repo,False
jvican/summingbird,summingbird,repo,False
jvican/thinkpad-x201-acpi-scripts,thinkpad-x201-acpi-scripts,repo,False
jvican/tridactyl,tridactyl,repo,False
jvican/ujisso,ujisso,repo,False
jvican/spark,spark,repo,False
jvican/vertx-http-proxy,vertx-http-proxy,repo,False
jvican/videoglancer,videoglancer,repo,False
jvican/util,util,repo,False
jvican/vim-scala,vim-scala,repo,False
jvican/xmlrpc,xmlrpc,repo,False
jvican/vert.x,vert.x,repo,False
jvican/zsh-vi-mode,zsh-vi-mode,repo,False
kasiaMarek/besom,besom,repo,False
kasiaMarek/bloop-config,bloop-config,repo,False
kasiaMarek/buda,buda,repo,False
kasiaMarek/bloop,bloop,repo,False
kasiaMarek/coursier-interface,coursier-interface,repo,False
kasiaMarek/gradle-bloop,gradle-bloop,repo,False
kasiaMarek/IntelliJ-pc,IntelliJ-pc,repo,False
kasiaMarek/LogApp,LogApp,repo,False
kasiaMarek/mdoc,mdoc,repo,False
kasiaMarek/Idris2,Idris2,repo,False
kasiaMarek/metals-vscode,metals-vscode,repo,False
kasiaMarek/metals,metals,repo,False
kasiaMarek/dotty,dotty,repo,False
kasiaMarek/Paint,Paint,repo,False
kasiaMarek/poker,poker,repo,False
kasiaMarek/pretty-stacktraces,pretty-stacktraces,repo,False
kasiaMarek/przygodaZEdukacja,przygodaZEdukacja,repo,False
kasiaMarek/qdox,qdox,repo,False
kasiaMarek/mill,mill,repo,False
kasiaMarek/QLG,QLG,repo,False
kasiaMarek/scala-tooling-spree,scala-tooling-spree,repo,False
kasiaMarek/scala-typed-holes,scala-typed-holes,repo,False
kasiaMarek/scala-debug-adapter,scala-debug-adapter,repo,False
kasiaMarek/scala-cli,scala-cli,repo,False
kasiaMarek/scalafix-organize-imports,scalafix-organize-imports,repo,False
kasiaMarek/spata,spata,repo,False
kasiaMarek/sedris,sedris,repo,False
kasiaMarek/testRepo,testRepo,repo,False
kasiaMarek/TyRE,TyRE,repo,False
kasiaMarek/scalameta,scalameta,repo,False
kasiaMarek/tyre-besom,tyre-besom,repo,False
kasiaMarek/tyre-scala,tyre-scala,repo,False
kasiaMarek/using_directives,using_directives,repo,False
KacperFKorban/2DGame,2DGame,repo,False
KacperFKorban/ActualKutLang,ActualKutLang,repo,False
KacperFKorban/AirQualityIndexDisplayer,AirQualityIndexDisplayer,repo,False
KacperFKorban/akka-exercise,akka-exercise,repo,False
KacperFKorban/Agenty,Agenty,repo,False
KacperFKorban/avocADO,avocADO,repo,False
KacperFKorban/balis.github.io,balis.github.io,repo,False
KacperFKorban/brnfck,brnfck,repo,False
KacperFKorban/beholder,beholder,repo,False
KacperFKorban/BibTeXParserPO,BibTeXParserPO,repo,False
KacperFKorban/chat,chat,repo,False
KacperFKorban/computability,computability,repo,False
KacperFKorban/Enroll,Enroll,repo,False
KacperFKorban/escritoire,escritoire,repo,False
KacperFKorban/file-finder-front,file-finder-front,repo,False
KacperFKorban/gastronomy,gastronomy,repo,False
KacperFKorban/GestureRecognitionThingy,GestureRecognitionThingy,repo,False
KacperFKorban/coq,coq,repo,False
KacperFKorban/dotty,dotty,repo,False
KacperFKorban/docs.scala-lang,docs.scala-lang,repo,False
KacperFKorban/grpc-exercise,grpc-exercise,repo,False
KacperFKorban/GUInep,GUInep,repo,False
KacperFKorban/hol4-vscode,hol4-vscode,repo,False
KacperFKorban/improvement-proposals,improvement-proposals,repo,False
KacperFKorban/imp_bootstrap,imp_bootstrap,repo,False
KacperFKorban/Inkuire,Inkuire,repo,False
KacperFKorban/gitignore,gitignore,repo,False
KacperFKorban/io-lab-docker-ci-public,io-lab-docker-ci-public,repo,False
KacperFKorban/jb-internship-scala,jb-internship-scala,repo,False
KacperFKorban/gitignore-gh,gitignore-gh,repo,False
KacperFKorban/kacperfkorban.github.io,kacperfkorban.github.io,repo,False
KacperFKorban/LabyErlang,LabyErlang,repo,False
KacperFKorban/LabyPF,LabyPF,repo,False
KacperFKorban/LabyPO,LabyPO,repo,False
KacperFKorban/langextensions,langextensions,repo,False
KacperFKorban/languages-benchmarks,languages-benchmarks,repo,False
KacperFKorban/lazycall,lazycall,repo,False
KacperFKorban/lightlens,lightlens,repo,False
KacperFKorban/lisa,lisa,repo,False
KacperFKorban/little-sql,little-sql,repo,False
KacperFKorban/MACaROni,MACaROni,repo,False
KacperFKorban/macwire,macwire,repo,False
KacperFKorban/magnolia,magnolia,repo,False
KacperFKorban/meow,meow,repo,False
KacperFKorban/mastermind,mastermind,repo,False
KacperFKorban/metals-vscode,metals-vscode,repo,False
KacperFKorban/mikiisz,mikiisz,repo,False
KacperFKorban/ML-Tutorial1,ML-Tutorial1,repo,False
KacperFKorban/MinistryOfLabour,MinistryOfLabour,repo,False
KacperFKorban/metals,metals,repo,False
KacperFKorban/modelcontextprotocol,modelcontextprotocol,repo,False
KacperFKorban/monad-cps,monad-cps,repo,False
KacperFKorban/MOwNiT,MOwNiT,repo,False
KacperFKorban/msc-thesis,msc-thesis,repo,False
KacperFKorban/Monocle,Monocle,repo,False
KacperFKorban/NLP-exercise,NLP-exercise,repo,False
KacperFKorban/outlook-message-parser,outlook-message-parser,repo,False
KacperFKorban/munit,munit,repo,False
KacperFKorban/patat,patat,repo,False
KacperFKorban/play-slick-configuration,play-slick-configuration,repo,False
KacperFKorban/pretty-stacktraces,pretty-stacktraces,repo,False
KacperFKorban/quicklens,quicklens,repo,False
KacperFKorban/probably,probably,repo,False
KacperFKorban/rabbitmq-exercise,rabbitmq-exercise,repo,False
KacperFKorban/reactive-lab1,reactive-lab1,repo,False
KacperFKorban/reactive-lab2,reactive-lab2,repo,False
KacperFKorban/reactive-lab3,reactive-lab3,repo,False
KacperFKorban/reactive-lab4,reactive-lab4,repo,False
KacperFKorban/reactive-scala-labs-templates,reactive-scala-labs-templates,repo,False
KacperFKorban/rest-exercise,rest-exercise,repo,False
KacperFKorban/sbt-sonatype,sbt-sonatype,repo,False
KacperFKorban/sbt-sonatype-central,sbt-sonatype-central,repo,False
KacperFKorban/sbt-ci-release,sbt-ci-release,repo,False
KacperFKorban/scala-advent-of-code,scala-advent-of-code,repo,False
KacperFKorban/scala-cli,scala-cli,repo,False
KacperFKorban/scala.rx,scala.rx,repo,False
KacperFKorban/scala-typed-holes,scala-typed-holes,repo,False
KacperFKorban/scala3-migrate,scala3-migrate,repo,False
KacperFKorban/scala3-playground,scala3-playground,repo,False
KacperFKorban/scala3-tm,scala3-tm,repo,False
KacperFKorban/scala3-trust-issues,scala3-trust-issues,repo,False
KacperFKorban/scala-lang,scala-lang,repo,False
KacperFKorban/scaladex-contrib,scaladex-contrib,repo,False
KacperFKorban/scaladoc-test,scaladoc-test,repo,False
KacperFKorban/scaladoctest,scaladoctest,repo,False
KacperFKorban/scalatest,scalatest,repo,False
KacperFKorban/scastie,scastie,repo,False
KacperFKorban/scalameta,scalameta,repo,False
KacperFKorban/simple-java-mail,simple-java-mail,repo,False
KacperFKorban/slitstark,slitstark,repo,False
KacperFKorban/SysOpy,SysOpy,repo,False
KacperFKorban/stainless,stainless,repo,False
KacperFKorban/sourcecode,sourcecode,repo,False
KacperFKorban/slick,slick,repo,False
KacperFKorban/tasty-macro-migration,tasty-macro-migration,repo,False
KacperFKorban/TC,TC,repo,False
KacperFKorban/thrift-exercise,thrift-exercise,repo,False
KacperFKorban/tda283,tda283,repo,False
KacperFKorban/todo-tree,todo-tree,repo,False
KacperFKorban/TW,TW,repo,False
KacperFKorban/unicorn,unicorn,repo,False
KacperFKorban/unison,unison,repo,False
KacperFKorban/upickle,upickle,repo,False
KacperFKorban/using_directives,using_directives,repo,False
KacperFKorban/vscode-elm,vscode-elm,repo,False
KacperFKorban/vscode-scaladex-search,vscode-scaladex-search,repo,False
KacperFKorban/wordle-compile,wordle-compile,repo,False
KacperFKorban/vscoq,vscoq,repo,False
KacperFKorban/zio-schema,zio-schema,repo,False
jxnu-liguobin/akka-http-spring-boot,akka-http-spring-boot,repo,False
jxnu-liguobin/akka-raft,akka-raft,repo,False
jxnu-liguobin/Andrew-Ng-Deep-Learning-notes,Andrew-Ng-Deep-Learning-notes,repo,False
jxnu-liguobin/authority-manage-system,authority-manage-system,repo,False
jxnu-liguobin/akka,akka,repo,False
jxnu-liguobin/awesome-graphql-java,awesome-graphql-java,repo,False
jxnu-liguobin/BatteryML,BatteryML,repo,False
jxnu-liguobin/bitcoin_book_2nd,bitcoin_book_2nd,repo,False
jxnu-liguobin/blog,blog,repo,False
jxnu-liguobin/awesome-scala,awesome-scala,repo,False
jxnu-liguobin/byte-buddy,byte-buddy,repo,False
jxnu-liguobin/cayman,cayman,repo,False
jxnu-liguobin/caliban,caliban,repo,False
jxnu-liguobin/carbondata,carbondata,repo,False
jxnu-liguobin/config-annotation,config-annotation,repo,False
jxnu-liguobin/circumflex,circumflex,repo,False
jxnu-liguobin/cs-summary-reflection,cs-summary-reflection,repo,False
jxnu-liguobin/client_java,client_java,repo,False
jxnu-liguobin/csug,csug,repo,False
jxnu-liguobin/cypher-dsl,cypher-dsl,repo,False
jxnu-liguobin/cynic,cynic,repo,False
jxnu-liguobin/Deep-Learning-Specialization-Coursera,Deep-Learning-Specialization-Coursera,repo,False
jxnu-liguobin/delegate-macro,delegate-macro,repo,False
jxnu-liguobin/dlsRpc,dlsRpc,repo,False
jxnu-liguobin/dotty-macro-examples,dotty-macro-examples,repo,False
jxnu-liguobin/dreamylost-comments,dreamylost-comments,repo,False
jxnu-liguobin/dryad,dryad,repo,False
jxnu-liguobin/Evil.js,Evil.js,repo,False
jxnu-liguobin/fusion-data,fusion-data,repo,False
jxnu-liguobin/github-graphql-client,github-graphql-client,repo,False
jxnu-liguobin/dotty,dotty,repo,False
jxnu-liguobin/google-java-style-guide-zh_cn,google-java-style-guide-zh_cn,repo,False
jxnu-liguobin/docs.scala-lang,docs.scala-lang,repo,False
jxnu-liguobin/graphql-java-codegen,graphql-java-codegen,repo,False
jxnu-liguobin/graphql-java-codegen-maven-plugin,graphql-java-codegen-maven-plugin,repo,False
jxnu-liguobin/graphql-java,graphql-java,repo,False
jxnu-liguobin/graphql-java-codegen-sbt-plugin,graphql-java-codegen-sbt-plugin,repo,False
jxnu-liguobin/graphql-java-page,graphql-java-page,repo,False
jxnu-liguobin/graphql-java-subscription-example,graphql-java-subscription-example,repo,False
jxnu-liguobin/graphql-ws-client,graphql-ws-client,repo,False
jxnu-liguobin/graphql-java-tools,graphql-java-tools,repo,False
jxnu-liguobin/IceMimosa,IceMimosa,repo,False
jxnu-liguobin/incubator-pekko-grpc,incubator-pekko-grpc,repo,False
jxnu-liguobin/incubator-pekko-persistence-cassandra,incubator-pekko-persistence-cassandra,repo,False
jxnu-liguobin/hive,hive,repo,False
jxnu-liguobin/incubator-pekko-persistence-jdbc,incubator-pekko-persistence-jdbc,repo,False
jxnu-liguobin/izumi-reflect,izumi-reflect,repo,False
jxnu-liguobin/incubator-pekko-http,incubator-pekko-http,repo,False
jxnu-liguobin/jackson-module-scala3-enum,jackson-module-scala3-enum,repo,False
jxnu-liguobin/intellij-scala,intellij-scala,repo,False
jxnu-liguobin/jekyll-blog-dreamylost,jekyll-blog-dreamylost,repo,False
jxnu-liguobin/jekyll-cayman-theme,jekyll-cayman-theme,repo,False
jxnu-liguobin/jxnu-liguobin,jxnu-liguobin,repo,False
jxnu-liguobin/JSqlParser,JSqlParser,repo,False
jxnu-liguobin/jxnu-liguobin.github.io,jxnu-liguobin.github.io,repo,False
jxnu-liguobin/kala-common,kala-common,repo,False
jxnu-liguobin/LayIM-Source,LayIM-Source,repo,False
jxnu-liguobin/ML-Learning,ML-Learning,repo,False
jxnu-liguobin/mzlogin,mzlogin,repo,False
jxnu-liguobin/Kamon,Kamon,repo,False
jxnu-liguobin/nebula-algorithm,nebula-algorithm,repo,False
jxnu-liguobin/nebula-console-intellij-plugin,nebula-console-intellij-plugin,repo,False
jxnu-liguobin/intellij-community,intellij-community,repo,False
jxnu-liguobin/neotypes,neotypes,repo,False
jxnu-liguobin/nebula-java,nebula-java,repo,False
jxnu-liguobin/play-community,play-community,repo,False
jxnu-liguobin/p3c,p3c,repo,False
jxnu-liguobin/play-mongo,play-mongo,repo,False
jxnu-liguobin/play-scala-seed.g8,play-scala-seed.g8,repo,False
jxnu-liguobin/play-utils,play-utils,repo,False
jxnu-liguobin/play-ws,play-ws,repo,False
jxnu-liguobin/question4scala,question4scala,repo,False
jxnu-liguobin/quote-webflux-demo,quote-webflux-demo,repo,False
jxnu-liguobin/pekko,pekko,repo,False
jxnu-liguobin/quotidian,quotidian,repo,False
jxnu-liguobin/Reactive-Design-Patterns,Reactive-Design-Patterns,repo,False
jxnu-liguobin/repox,repox,repo,False
jxnu-liguobin/requests-scala,requests-scala,repo,False
jxnu-liguobin/restful2graphql,restful2graphql,repo,False
jxnu-liguobin/pulsar,pulsar,repo,False
jxnu-liguobin/rsc,rsc,repo,False
jxnu-liguobin/sangria,sangria,repo,False
jxnu-liguobin/rustlings,rustlings,repo,False
jxnu-liguobin/sbt-dependency-analyzer,sbt-dependency-analyzer,repo,False
jxnu-liguobin/sbt-graphql,sbt-graphql,repo,False
jxnu-liguobin/sbt-jmh,sbt-jmh,repo,False
jxnu-liguobin/repos,repos,repo,False
jxnu-liguobin/scala-akka-crawler,scala-akka-crawler,repo,False
jxnu-liguobin/Scala-BloomFilter,Scala-BloomFilter,repo,False
jxnu-liguobin/scala-cli,scala-cli,repo,False
jxnu-liguobin/scala-collection-compat,scala-collection-compat,repo,False
jxnu-liguobin/scala-download,scala-download,repo,False
jxnu-liguobin/scala-examples,scala-examples,repo,False
jxnu-liguobin/scala-meetup,scala-meetup,repo,False
jxnu-liguobin/scala-logging,scala-logging,repo,False
jxnu-liguobin/scala-play-thymeleaf-plugin,scala-play-thymeleaf-plugin,repo,False
jxnu-liguobin/scala-native,scala-native,repo,False
jxnu-liguobin/scala,scala,repo,False
jxnu-liguobin/scala-sql-compare,scala-sql-compare,repo,False
jxnu-liguobin/scala3-metaprogramming-examples,scala3-metaprogramming-examples,repo,False
jxnu-liguobin/seckillPro,seckillPro,repo,False
jxnu-liguobin/scalikejdbc,scalikejdbc,repo,False
jxnu-liguobin/shapeless-guide,shapeless-guide,repo,False
jxnu-liguobin/shapeless-guide-chinese,shapeless-guide-chinese,repo,False
jxnu-liguobin/shapeless,shapeless,repo,False
jxnu-liguobin/scala-steward,scala-steward,repo,False
jxnu-liguobin/shapeless-guide-code,shapeless-guide-code,repo,False
jxnu-liguobin/Sim,Sim,repo,False
jxnu-liguobin/spark-examples,spark-examples,repo,False
jxnu-liguobin/SparkStreaming,SparkStreaming,repo,False
jxnu-liguobin/skywalking-website,skywalking-website,repo,False
jxnu-liguobin/spray-json-shapeless,spray-json-shapeless,repo,False
jxnu-liguobin/SpringBoot-Automated-Scala,SpringBoot-Automated-Scala,repo,False
jxnu-liguobin/SpringBoot-Dubbo,SpringBoot-Dubbo,repo,False
jxnu-liguobin/springboot-examples,springboot-examples,repo,False
jxnu-liguobin/SpringBoot-SecKill-Scala,SpringBoot-SecKill-Scala,repo,False
jxnu-liguobin/SpringBoot-Security,SpringBoot-Security,repo,False
jxnu-liguobin/SpringCloud-Learning,SpringCloud-Learning,repo,False
jxnu-liguobin/skywalking-java,skywalking-java,repo,False
jxnu-liguobin/storch-recommend,storch-recommend,repo,False
jxnu-liguobin/standard-readme,standard-readme,repo,False
jxnu-liguobin/strace,strace,repo,False
jxnu-liguobin/This-repo-has-52-stars,This-repo-has-52-stars,repo,False
jxnu-liguobin/the-algorithm,the-algorithm,repo,False
jxnu-liguobin/testcontainers-scala,testcontainers-scala,repo,False
jxnu-liguobin/too-many-lists,too-many-lists,repo,False
jxnu-liguobin/transmittable-thread-local,transmittable-thread-local,repo,False
jxnu-liguobin/tsai,tsai,repo,False
jxnu-liguobin/weather,weather,repo,False
jxnu-liguobin/undertow,undertow,repo,False
jxnu-liguobin/weather-rpc,weather-rpc,repo,False
jxnu-liguobin/weixinsell,weixinsell,repo,False
jxnu-liguobin/testcontainers-java,testcontainers-java,repo,False
jxnu-liguobin/xiaozhiliaoo,xiaozhiliaoo,repo,False
jxnu-liguobin/xraft,xraft,repo,False
jxnu-liguobin/zio-actors,zio-actors,repo,False
jxnu-liguobin/zio-bson,zio-bson,repo,False
jxnu-liguobin/zeebe,zeebe,repo,False
jxnu-liguobin/zio-grpc,zio-grpc,repo,False
jxnu-liguobin/zio-morphir,zio-morphir,repo,False
jxnu-liguobin/zio-neo4j,zio-neo4j,repo,False
jxnu-liguobin/zio-pulsar,zio-pulsar,repo,False
jxnu-liguobin/zio-redis,zio-redis,repo,False
jxnu-liguobin/zio-rocksdb,zio-rocksdb,repo,False
jxnu-liguobin/zio-schema,zio-schema,repo,False
jxnu-liguobin/zio,zio,repo,False
noti0na1/bench,bench,repo,False
noti0na1/clojure-learn,clojure-learn,repo,False
noti0na1/CodeTranslator,CodeTranslator,repo,False
noti0na1/dotfiles,dotfiles,repo,False
noti0na1/EncryptedLauncher,EncryptedLauncher,repo,False
noti0na1/coq,coq,repo,False
noti0na1/Faux-Racket,Faux-Racket,repo,False
noti0na1/GADTFormat,GADTFormat,repo,False
noti0na1/HFSN,HFSN,repo,False
noti0na1/improvement-proposals,improvement-proposals,repo,False
noti0na1/Kripke-Models,Kripke-Models,repo,False
noti0na1/LambdaCalculus-java,LambdaCalculus-java,repo,False
noti0na1/dotty,dotty,repo,False
noti0na1/N46Whisper,N46Whisper,repo,False
noti0na1/nequi-kafka,nequi-kafka,repo,False
noti0na1/Racket-Codes,Racket-Codes,repo,False
noti0na1/runtime-decrease,runtime-decrease,repo,False
noti0na1/socc,socc,repo,False
noti0na1/stainless-codespaces,stainless-codespaces,repo,False
noti0na1/intellij-community,intellij-community,repo,False
noti0na1/tasty-query,tasty-query,repo,False
noti0na1/racket6.12,racket6.12,repo,False
noti0na1/TranslationPendant,TranslationPendant,repo,False
mbovel/acf-code,acf-code,repo,False
mbovel/Archivist,Archivist,repo,False
mbovel/bolts,bolts,repo,False
mbovel/autoui,autoui,repo,False
mbovel/Chronisis.com,Chronisis.com,repo,False
mbovel/dataviz-project,dataviz-project,repo,False
mbovel/dela-analysis,dela-analysis,repo,False
mbovel/docker-alpine-sdk,docker-alpine-sdk,repo,False
mbovel/docker-wordpress-autoinstall,docker-wordpress-autoinstall,repo,False
mbovel/eldarica,eldarica,repo,False
mbovel/example-wp-setup,example-wp-setup,repo,False
mbovel/formal-verification-project,formal-verification-project,repo,False
mbovel/hylo-xst,hylo-xst,repo,False
mbovel/Imhof,Imhof,repo,False
mbovel/docs.scala-lang,docs.scala-lang,repo,False
mbovel/itp-project,itp-project,repo,False
mbovel/inox,inox,repo,False
mbovel/dotty,dotty,repo,False
mbovel/la-goulue-booking,la-goulue-booking,repo,False
mbovel/logic_form,logic_form,repo,False
mbovel/metals-vscode,metals-vscode,repo,False
mbovel/highlight.js,highlight.js,repo,False
mbovel/pedemo,pedemo,repo,False
mbovel/presentation-template,presentation-template,repo,False
mbovel/metals,metals,repo,False
mbovel/relaxng-to-json-schema,relaxng-to-json-schema,repo,False
mbovel/requests-scala,requests-scala,repo,False
mbovel/mocha,mocha,repo,False
mbovel/salejeune.com,salejeune.com,repo,False
mbovel/sbt-teavm-scala3-test,sbt-teavm-scala3-test,repo,False
mbovel/scala-advent-of-code,scala-advent-of-code,repo,False
mbovel/scala-benchmarks,scala-benchmarks,repo,False
mbovel/scala-cli-vs-sbt,scala-cli-vs-sbt,repo,False
mbovel/scala-compiletime-presentation,scala-compiletime-presentation,repo,False
mbovel/scala-cli,scala-cli,repo,False
mbovel/scala-workshop-qualified-types,scala-workshop-qualified-types,repo,False
mbovel/scalacon-typelevel-operations,scalacon-typelevel-operations,repo,False
mbovel/semantic_types,semantic_types,repo,False
mbovel/stainless,stainless,repo,False
mbovel/stratoxmusic,stratoxmusic,repo,False
mbovel/scala-lang,scala-lang,repo,False
mbovel/SystemFR,SystemFR,repo,False
mbovel/tinymce-no-resize,tinymce-no-resize,repo,False
mbovel/truffle-tests,truffle-tests,repo,False
mbovel/ts-pubsub,ts-pubsub,repo,False
mbovel/ts-tree,ts-tree,repo,False
mbovel/ts-tree-ui,ts-tree-ui,repo,False
mbovel/utest,utest,repo,False
mbovel/wp-backup-restore-command,wp-backup-restore-command,repo,False
OndrejSpanel/airframe,airframe,repo,False
OndrejSpanel/borer,borer,repo,False
OndrejSpanel/borerScala3Error,borerScala3Error,repo,False
OndrejSpanel/cartwheel-3d,cartwheel-3d,repo,False
OndrejSpanel/cask,cask,repo,False
OndrejSpanel/color-highlighter,color-highlighter,repo,False
OndrejSpanel/crossab,crossab,repo,False
OndrejSpanel/crossdeps,crossdeps,repo,False
OndrejSpanel/crossProjectModules,crossProjectModules,repo,False
OndrejSpanel/CssRepro,CssRepro,repo,False
OndrejSpanel/DocImages,DocImages,repo,False
OndrejSpanel/emdomo,emdomo,repo,False
OndrejSpanel/Enumeratum-Scala3.7,Enumeratum-Scala3.7,repo,False
OndrejSpanel/FormulaFX,FormulaFX,repo,False
OndrejSpanel/esprima,esprima,repo,False
OndrejSpanel/github-rest-api-udash,github-rest-api-udash,repo,False
OndrejSpanel/glb-viewer,glb-viewer,repo,False
OndrejSpanel/idea-plugin-with-lwjgl,idea-plugin-with-lwjgl,repo,False
OndrejSpanel/incremental-repro,incremental-repro,repo,False
OndrejSpanel/IncRepro,IncRepro,repo,False
OndrejSpanel/IssuesRepro,IssuesRepro,repo,False
OndrejSpanel/JacksonTypeAlias,JacksonTypeAlias,repo,False
OndrejSpanel/jekyll-css,jekyll-css,repo,False
OndrejSpanel/jetbrains-wakatime,jetbrains-wakatime,repo,False
OndrejSpanel/JSDepsRepro,JSDepsRepro,repo,False
OndrejSpanel/docs,docs,repo,False
OndrejSpanel/json_language_injection,json_language_injection,repo,False
OndrejSpanel/JSMapBugRepro,JSMapBugRepro,repo,False
OndrejSpanel/LWJGL-Simple,LWJGL-Simple,repo,False
OndrejSpanel/lwjgl3-awt,lwjgl3-awt,repo,False
OndrejSpanel/maperitive-rules-cz-hiking,maperitive-rules-cz-hiking,repo,False
OndrejSpanel/magenta-js,magenta-js,repo,False
OndrejSpanel/MavenProps,MavenProps,repo,False
OndrejSpanel/Mixtio,Mixtio,repo,False
OndrejSpanel/multi-module,multi-module,repo,False
OndrejSpanel/ParLoopAndFuture,ParLoopAndFuture,repo,False
OndrejSpanel/PaintManagerException,PaintManagerException,repo,False
OndrejSpanel/quicklens,quicklens,repo,False
OndrejSpanel/OrphanParamIssue,OrphanParamIssue,repo,False
OndrejSpanel/quickRoute-gps,quickRoute-gps,repo,False
OndrejSpanel/ReloadProjectRepro,ReloadProjectRepro,repo,False
OndrejSpanel/restpojo,restpojo,repo,False
OndrejSpanel/sbt-inspection-repro,sbt-inspection-repro,repo,False
OndrejSpanel/RSTALanguageSupport,RSTALanguageSupport,repo,False
OndrejSpanel/scala-collection-contrib,scala-collection-contrib,repo,False
OndrejSpanel/scala-js-tests-es-modules,scala-js-tests-es-modules,repo,False
OndrejSpanel/scala-js-jqueryui-example-app,scala-js-jqueryui-example-app,repo,False
OndrejSpanel/Scala3-DocStringInTest,Scala3-DocStringInTest,repo,False
OndrejSpanel/Scala3KeyNotFound,Scala3KeyNotFound,repo,False
OndrejSpanel/scala3-error-repro,scala3-error-repro,repo,False
OndrejSpanel/scaladoc-cannot-resolve,scaladoc-cannot-resolve,repo,False
OndrejSpanel/scala,scala,repo,False
OndrejSpanel/ScalaFix-repro,ScalaFix-repro,repo,False
OndrejSpanel/ScalaFixSimple,ScalaFixSimple,repo,False
OndrejSpanel/scala3,scala3,repo,False
OndrejSpanel/ScalaFromJS,ScalaFromJS,repo,False
OndrejSpanel/scalajs-bootstrap4-examples,scalajs-bootstrap4-examples,repo,False
OndrejSpanel/ScalaJsDynamic,ScalaJsDynamic,repo,False
OndrejSpanel/scalajs-tutorial,scalajs-tutorial,repo,False
OndrejSpanel/ScalaJSSlowTest,ScalaJSSlowTest,repo,False
OndrejSpanel/ScalaMacroMembers,ScalaMacroMembers,repo,False
OndrejSpanel/ScalaSwingContrib,ScalaSwingContrib,repo,False
OndrejSpanel/SimpleLWJGL,SimpleLWJGL,repo,False
OndrejSpanel/ScalaTestCheck,ScalaTestCheck,repo,False
OndrejSpanel/SpecRepro,SpecRepro,repo,False
OndrejSpanel/surface-sandbox,surface-sandbox,repo,False
OndrejSpanel/SuuntoToStrava,SuuntoToStrava,repo,False
OndrejSpanel/three-ts-types,three-ts-types,repo,False
OndrejSpanel/ThreeJSTest,ThreeJSTest,repo,False
