id,name,type,is_seed
jakirkham/nbopen,nbopen,repo,False
jakirkham/nbrun,nbrun,repo,False
jakirkham/nccl,nccl,repo,False
jakirkham/NearPy,NearPy,repo,False
jakirkham/neon,neon,repo,False
jakirkham/NeurodataWithoutBorders-specification,NeurodataWithoutBorders-specification,repo,False
jakirkham/nghttp2,nghttp2,repo,False
jakirkham/nilearn,nilearn,repo,False
jakirkham/nix,nix,repo,False
jakirkham/nixpy,nixpy,repo,False
jakirkham/nnvm,nnvm,repo,False
jakirkham/noms,noms,repo,False
jakirkham/nose,nose,repo,False
jakirkham/nose-timer,nose-timer,repo,False
jakirkham/notedown,notedown,repo,False
jakirkham/npctypes,npctypes,repo,False
jakirkham/notebook,notebook,repo,False
jakirkham/NSIS-Conda-Recipes,NSIS-Conda-Recipes,repo,False
jakirkham/ns_converter,ns_converter,repo,False
jakirkham/nteract,nteract,repo,False
jakirkham/numba-cuda,numba-cuda,repo,False
jakirkham/numcodecs,numcodecs,repo,False
jakirkham/numba,numba,repo,False
jakirkham/nut,nut,repo,False
jakirkham/nvcomp,nvcomp,repo,False
jakirkham/nvidia-docker,nvidia-docker,repo,False
jakirkham/nx-cugraph,nx-cugraph,repo,False
jakirkham/nyroglancer,nyroglancer,repo,False
jakirkham/OASIS,OASIS,repo,False
jakirkham/numpy,numpy,repo,False
jakirkham/Obvious-CI,Obvious-CI,repo,False
jakirkham/ocl-icd,ocl-icd,repo,False
jakirkham/oclpb,oclpb,repo,False
jakirkham/oct2py,oct2py,repo,False
jakirkham/OpenBLAS,OpenBLAS,repo,False
jakirkham/OpenCL-CLHPP,OpenCL-CLHPP,repo,False
jakirkham/OpenCL-ICD-Loader,OpenCL-ICD-Loader,repo,False
jakirkham/OpenElectrophy,OpenElectrophy,repo,False
jakirkham/opencv_contrib,opencv_contrib,repo,False
jakirkham/openmp,openmp,repo,False
jakirkham/opencv,opencv,repo,False
jakirkham/openpiv-python,openpiv-python,repo,False
jakirkham/openspecfun,openspecfun,repo,False
jakirkham/optool,optool,repo,False
jakirkham/osx-vm-templates,osx-vm-templates,repo,False
jakirkham/osxt,osxt,repo,False
jakirkham/ozymandias,ozymandias,repo,False
jakirkham/packaging,packaging,repo,False
jakirkham/pako,pako,repo,False
jakirkham/otp,otp,repo,False
jakirkham/pandas-ml,pandas-ml,repo,False
jakirkham/pangeo-data-helm-chart,pangeo-data-helm-chart,repo,False
jakirkham/pango-conda-recipe,pango-conda-recipe,repo,False
jakirkham/patchelf,patchelf,repo,False
jakirkham/pep8-naming,pep8-naming,repo,False
jakirkham/pandas,pandas,repo,False
jakirkham/persist,persist,repo,False
jakirkham/pickle5-backport,pickle5-backport,repo,False
jakirkham/pigar,pigar,repo,False
jakirkham/pims,pims,repo,False
jakirkham/pims_dask_exp,pims_dask_exp,repo,False
jakirkham/Pillow,Pillow,repo,False
jakirkham/Pipe,Pipe,repo,False
jakirkham/pixman-conda-recipe,pixman-conda-recipe,repo,False
jakirkham/platformio,platformio,repo,False
jakirkham/platoon,platoon,repo,False
jakirkham/Platypus,Platypus,repo,False
jakirkham/pip,pip,repo,False
jakirkham/poboys_conda_package_server,poboys_conda_package_server,repo,False
jakirkham/pogs,pogs,repo,False
jakirkham/pocl,pocl,repo,False
jakirkham/POT,POT,repo,False
jakirkham/pprofile,pprofile,repo,False
jakirkham/primesieve-python,primesieve-python,repo,False
jakirkham/processing-intellij,processing-intellij,repo,False
jakirkham/processing.py,processing.py,repo,False
jakirkham/prospector,prospector,repo,False
jakirkham/ProtoCI,ProtoCI,repo,False
jakirkham/pstdint,pstdint,repo,False
jakirkham/pthreadpool,pthreadpool,repo,False
jakirkham/ptxcompiler,ptxcompiler,repo,False
jakirkham/protobuf,protobuf,repo,False
jakirkham/pullrequest-resource,pullrequest-resource,repo,False
jakirkham/py-lmdb,py-lmdb,repo,False
jakirkham/py-lz4framed,py-lz4framed,repo,False
jakirkham/py3c,py3c,repo,False
jakirkham/pybroom,pybroom,repo,False
jakirkham/pybind11,pybind11,repo,False
jakirkham/pycca,pycca,repo,False
jakirkham/pycosat,pycosat,repo,False
jakirkham/pycrypto,pycrypto,repo,False
jakirkham/pycryptodome,pycryptodome,repo,False
jakirkham/pycuda,pycuda,repo,False
jakirkham/pyculib,pyculib,repo,False
jakirkham/PyDAQmx,PyDAQmx,repo,False
jakirkham/pyFFTW,pyFFTW,repo,False
jakirkham/pyflann,pyflann,repo,False
jakirkham/pyjc,pyjc,repo,False
jakirkham/pyjet,pyjet,repo,False
jakirkham/PyGithub,PyGithub,repo,False
jakirkham/pyjnius,pyjnius,repo,False
jakirkham/pyjulia,pyjulia,repo,False
jakirkham/pyjwt,pyjwt,repo,False
jakirkham/PyKrige,PyKrige,repo,False
jakirkham/pykalman,pykalman,repo,False
jakirkham/pykwalify,pykwalify,repo,False
jakirkham/pylibtiff,pylibtiff,repo,False
jakirkham/pylint-celery,pylint-celery,repo,False
jakirkham/pylint,pylint,repo,False
jakirkham/pylint-common,pylint-common,repo,False
jakirkham/pylint-django,pylint-django,repo,False
jakirkham/pylint-flask,pylint-flask,repo,False
jakirkham/pylint-plugin-utils,pylint-plugin-utils,repo,False
jakirkham/pylodger,pylodger,repo,False
jakirkham/pylzfse,pylzfse,repo,False
jakirkham/pynvjitlink,pynvjitlink,repo,False
jakirkham/PymageJ,PymageJ,repo,False
jakirkham/pynvml,pynvml,repo,False
jakirkham/pyodide,pyodide,repo,False
jakirkham/PyOrgMode,PyOrgMode,repo,False
jakirkham/pypreprocess,pypreprocess,repo,False
jakirkham/pysharedmem,pysharedmem,repo,False
jakirkham/pytest-cookies,pytest-cookies,repo,False
jakirkham/pytest-ipynb,pytest-ipynb,repo,False
jakirkham/python-appveyor-conda-example,python-appveyor-conda-example,repo,False
jakirkham/python,python,repo,False
jakirkham/python-bioformats,python-bioformats,repo,False
jakirkham/python-blosc-conda-recipe,python-blosc-conda-recipe,repo,False
jakirkham/python-certifi,python-certifi,repo,False
jakirkham/python-cityhash,python-cityhash,repo,False
jakirkham/python-coveralls,python-coveralls,repo,False
jakirkham/python-gflags,python-gflags,repo,False
jakirkham/python-javabridge,python-javabridge,repo,False
jakirkham/python-lz4,python-lz4,repo,False
jakirkham/python-matlab-bridge,python-matlab-bridge,repo,False
jakirkham/python-neo,python-neo,repo,False
jakirkham/python-neo-nixio,python-neo-nixio,repo,False
jakirkham/python-quantities,python-quantities,repo,False
jakirkham/python-register,python-register,repo,False
jakirkham/python-versioneer,python-versioneer,repo,False
jakirkham/python-xxhash,python-xxhash,repo,False
jakirkham/python3statement.github.io,python3statement.github.io,repo,False
jakirkham/python_labview_automation,python_labview_automation,repo,False
jakirkham/pythran,pythran,repo,False
jakirkham/pythreejs,pythreejs,repo,False
jakirkham/pytracemalloc,pytracemalloc,repo,False
jakirkham/pyvisa,pyvisa,repo,False
jakirkham/pywebview,pywebview,repo,False
jakirkham/pywren,pywren,repo,False
jakirkham/pywt,pywt,repo,False
jakirkham/qemu-rpi-kernel,qemu-rpi-kernel,repo,False
jakirkham/qimage2ndarray,qimage2ndarray,repo,False
jakirkham/quasiben-dask-cuda-benchmarks,quasiben-dask-cuda-benchmarks,repo,False
jakirkham/rank_filter,rank_filter,repo,False
jakirkham/raft,raft,repo,False
jakirkham/rapids-build-backend,rapids-build-backend,repo,False
jakirkham/rapids-compose,rapids-compose,repo,False
jakirkham/rapids-cmake,rapids-cmake,repo,False
jakirkham/rapids-dask-dependency,rapids-dask-dependency,repo,False
jakirkham/rapids-metadata,rapids-metadata,repo,False
jakirkham/rapids-triton,rapids-triton,repo,False
jakirkham/rapidsai-ci-imgs,rapidsai-ci-imgs,repo,False
jakirkham/rapidsai-dask-cuda-benchmarks,rapidsai-dask-cuda-benchmarks,repo,False
jakirkham/rapidsai-dependency-file-generator,rapidsai-dependency-file-generator,repo,False
jakirkham/rapidsai-devcontainers,rapidsai-devcontainers,repo,False
jakirkham/rapidsai-docker,rapidsai-docker,repo,False
jakirkham/rapidsai-gha-tools,rapidsai-gha-tools,repo,False
jakirkham/rapidsai-docs,rapidsai-docs,repo,False
jakirkham/rapidsai-xgboost-conda,rapidsai-xgboost-conda,repo,False
jakirkham/rapidsmpf,rapidsmpf,repo,False
jakirkham/rapidsai-integration,rapidsai-integration,repo,False
jakirkham/raspberrypi-conda-recipes,raspberrypi-conda-recipes,repo,False
jakirkham/raspberry-devbox,raspberry-devbox,repo,False
jakirkham/ray,ray,repo,False
jakirkham/read-roi,read-roi,repo,False
jakirkham/re2,re2,repo,False
jakirkham/readthedocs-docker-images,readthedocs-docker-images,repo,False
jakirkham/reikna,reikna,repo,False
jakirkham/ReNA,ReNA,repo,False
jakirkham/repeated_test,repeated_test,repo,False
jakirkham/reproducible-ml-for-scientists-with-pixi-scipy-2025,reproducible-ml-for-scientists-with-pixi-scipy-2025,repo,False
jakirkham/requests-ftp,requests-ftp,repo,False
jakirkham/requirements-detector,requirements-detector,repo,False
jakirkham/resin-rpi-raspbian,resin-rpi-raspbian,repo,False
jakirkham/retdec,retdec,repo,False
jakirkham/requests,requests,repo,False
jakirkham/rmm,rmm,repo,False
jakirkham/root-conda-recipes,root-conda-recipes,repo,False
jakirkham/rpmalloc,rpmalloc,repo,False
jakirkham/root,root,repo,False
jakirkham/rs_bag2image,rs_bag2image,repo,False
jakirkham/runipy,runipy,repo,False
jakirkham/s3git,s3git,repo,False
jakirkham/runc,runc,repo,False
jakirkham/sailor,sailor,repo,False
jakirkham/sampleproject,sampleproject,repo,False
jakirkham/sat-js,sat-js,repo,False
jakirkham/sage,sage,repo,False
jakirkham/scikit-build,scikit-build,repo,False
jakirkham/scikit-fmm,scikit-fmm,repo,False
jakirkham/scikit-image,scikit-image,repo,False
jakirkham/scikit-learn,scikit-learn,repo,False
jakirkham/scipy,scipy,repo,False
jakirkham/scipy2019,scipy2019,repo,False
jakirkham/scipy2020,scipy2020,repo,False
jakirkham/scipy_proceedings,scipy_proceedings,repo,False
jakirkham/scisprints,scisprints,repo,False
jakirkham/selectable_pkg_variants_example,selectable_pkg_variants_example,repo,False
jakirkham/SFMT,SFMT,repo,False
jakirkham/setuptools,setuptools,repo,False
jakirkham/sh,sh,repo,False
jakirkham/shifter,shifter,repo,False
jakirkham/simpervisor,simpervisor,repo,False
jakirkham/shields,shields,repo,False
jakirkham/sirara,sirara,repo,False
jakirkham/skggm,skggm,repo,False
jakirkham/sklearn-porter,sklearn-porter,repo,False
jakirkham/slicerator,slicerator,repo,False
jakirkham/smc,smc,repo,False
jakirkham/smcbsd,smcbsd,repo,False
jakirkham/smhasher,smhasher,repo,False
jakirkham/smmap,smmap,repo,False
jakirkham/smop,smop,repo,False
jakirkham/snape,snape,repo,False
jakirkham/snappyjs,snappyjs,repo,False
jakirkham/spams-devel,spams-devel,repo,False
jakirkham/spack,spack,repo,False
jakirkham/spams-python,spams-python,repo,False
jakirkham/sparse,sparse,repo,False
jakirkham/spectra,spectra,repo,False
jakirkham/SpikeGL,SpikeGL,repo,False
jakirkham/SpikeGLX,SpikeGLX,repo,False
jakirkham/sphinx,sphinx,repo,False
jakirkham/splauncher,splauncher,repo,False
jakirkham/spm-image,spm-image,repo,False
jakirkham/spm1d,spm1d,repo,False
jakirkham/spyking-circus-ort,spyking-circus-ort,repo,False
jakirkham/squash,squash,repo,False
jakirkham/spyking-circus,spyking-circus,repo,False
jakirkham/statuspage,statuspage,repo,False
jakirkham/stan,stan,repo,False
jakirkham/step-email-notify,step-email-notify,repo,False
jakirkham/streamz,streamz,repo,False
jakirkham/stxxl,stxxl,repo,False
jakirkham/su-exec,su-exec,repo,False
jakirkham/subuser,subuser,repo,False
jakirkham/suitesparse,suitesparse,repo,False
jakirkham/summerschool-Aug2025,summerschool-Aug2025,repo,False
jakirkham/staged-recipes,staged-recipes,repo,False
jakirkham/tapi,tapi,repo,False
jakirkham/tbb,tbb,repo,False
jakirkham/syntastic,syntastic,repo,False
jakirkham/tbdump,tbdump,repo,False
jakirkham/tensorboard-pytorch,tensorboard-pytorch,repo,False
jakirkham/tensorflow_docker_build,tensorflow_docker_build,repo,False
jakirkham/test_conda_features,test_conda_features,repo,False
jakirkham/test_nbf,test_nbf,repo,False
jakirkham/test_thread,test_thread,repo,False
jakirkham/tensorflow,tensorflow,repo,False
jakirkham/threadpool,threadpool,repo,False
jakirkham/thrust,thrust,repo,False
jakirkham/thunder,thunder,repo,False
jakirkham/Theano,Theano,repo,False
jakirkham/tick-my-feedstocks,tick-my-feedstocks,repo,False
jakirkham/tifffile,tifffile,repo,False
jakirkham/tifffolder,tifffolder,repo,False
jakirkham/tini,tini,repo,False
jakirkham/tl-docker,tl-docker,repo,False
jakirkham/tiny-dnn,tiny-dnn,repo,False
jakirkham/tmux-MacOSX-pasteboard,tmux-MacOSX-pasteboard,repo,False
jakirkham/tomoviz,tomoviz,repo,False
jakirkham/toolz,toolz,repo,False
jakirkham/tpot,tpot,repo,False
jakirkham/trackpy,trackpy,repo,False
jakirkham/travis-sphinx,travis-sphinx,repo,False
jakirkham/travis_after_all,travis_after_all,repo,False
jakirkham/travis_production_test,travis_production_test,repo,False
jakirkham/trio,trio,repo,False
jakirkham/tornado,tornado,repo,False
jakirkham/triton-inference-server-client,triton-inference-server-client,repo,False
jakirkham/tty.js,tty.js,repo,False
jakirkham/turicreate,turicreate,repo,False
jakirkham/tvm,tvm,repo,False
jakirkham/uber-juno,uber-juno,repo,False
jakirkham/ucx-dev-env,ucx-dev-env,repo,False
jakirkham/ucx,ucx,repo,False
jakirkham/ucx-py,ucx-py,repo,False
jakirkham/ucxx,ucxx,repo,False
jakirkham/ufora,ufora,repo,False
jakirkham/unbzip2-stream,unbzip2-stream,repo,False
jakirkham/unqlite,unqlite,repo,False
jakirkham/vagrant-images,vagrant-images,repo,False
jakirkham/vbench,vbench,repo,False
jakirkham/uvloop,uvloop,repo,False
jakirkham/vcpkg,vcpkg,repo,False
jakirkham/vcs,vcs,repo,False
jakirkham/vcspull,vcspull,repo,False
jakirkham/vecLibFort,vecLibFort,repo,False
jakirkham/video_matrix,video_matrix,repo,False
jakirkham/vexcl,vexcl,repo,False
jakirkham/vim-flake8,vim-flake8,repo,False
jakirkham/vigra,vigra,repo,False
jakirkham/vm,vm,repo,False
jakirkham/vpnkit,vpnkit,repo,False
jakirkham/volumina,volumina,repo,False
jakirkham/wasm-stdlib-hack,wasm-stdlib-hack,repo,False
jakirkham/WaveletNeuralNetwork,WaveletNeuralNetwork,repo,False
jakirkham/WAVM,WAVM,repo,False
jakirkham/webcolors,webcolors,repo,False
jakirkham/watchdog,watchdog,repo,False
jakirkham/weld,weld,repo,False
jakirkham/wercker-init,wercker-init,repo,False
jakirkham/wercker,wercker,repo,False
jakirkham/wercker-step-gitter-notify,wercker-step-gitter-notify,repo,False
jakirkham/wgetter,wgetter,repo,False
jakirkham/why_stackless,why_stackless,repo,False
jakirkham/wercker-step-pushbullet-notify,wercker-step-pushbullet-notify,repo,False
jakirkham/windows,windows,repo,False
jakirkham/WNN-WN,WNN-WN,repo,False
jakirkham/wurlitzer,wurlitzer,repo,False
jakirkham/xcodelegacy,xcodelegacy,repo,False
jakirkham/xdress,xdress,repo,False
jakirkham/xhyve,xhyve,repo,False
jakirkham/xnumpy,xnumpy,repo,False
jakirkham/xtensor,xtensor,repo,False
jakirkham/xxHash,xxHash,repo,False
jakirkham/xzip,xzip,repo,False
jakirkham/xterm.js,xterm.js,repo,False
jakirkham/yail,yail,repo,False
jakirkham/yq,yq,repo,False
jakirkham/z5,z5,repo,False
jakirkham/xgboost,xgboost,repo,False
jakirkham/zarr-developers-blog,zarr-developers-blog,repo,False
jakirkham/zarr-developers-community,zarr-developers-community,repo,False
jakirkham/zarr-developers.github.io,zarr-developers.github.io,repo,False
jakirkham/zarr-governance,zarr-governance,repo,False
jakirkham/zarr-paper,zarr-paper,repo,False
jakirkham/zarr-specs,zarr-specs,repo,False
jakirkham/zarr-python,zarr-python,repo,False
jakirkham/zarr.js,zarr.js,repo,False
jakirkham/zarrita,zarrita,repo,False
jakirkham/zarr_implementations,zarr_implementations,repo,False
jakirkham/zeps,zeps,repo,False
jakirkham/zfp,zfp,repo,False
jakirkham/zict,zict,repo,False
jakirkham/zipfile2,zipfile2,repo,False
jakirkham/zlib,zlib,repo,False
jakirkham/zopfli,zopfli,repo,False
jakirkham/zstd,zstd,repo,False
jakirkham/zwatershed,zwatershed,repo,False
jsignell/.github,.github,repo,False
jsignell/.well-known,.well-known,repo,False
jsignell/badges.bokeh.org,badges.bokeh.org,repo,False
jsignell/campbellsci-tools,campbellsci-tools,repo,False
jsignell/cc-map,cc-map,repo,False
jsignell/cenpy,cenpy,repo,False
jsignell/cf-xarray,cf-xarray,repo,False
jsignell/cloud-optimized-geospatial-formats-guide,cloud-optimized-geospatial-formats-guide,repo,False
jsignell/bokeh,bokeh,repo,False
jsignell/cog-vs-zarr,cog-vs-zarr,repo,False
jsignell/colorcet,colorcet,repo,False
jsignell/community-sprints,community-sprints,repo,False
jsignell/cookie-cutter-notebooks,cookie-cutter-notebooks,repo,False
jsignell/conda-forge-repodata-patches-feedstock,conda-forge-repodata-patches-feedstock,repo,False
jsignell/dask-benchmarks,dask-benchmarks,repo,False
jsignell/dask-blog,dask-blog,repo,False
jsignell/dask-cookbook,dask-cookbook,repo,False
jsignell/dask-core-feedstock,dask-core-feedstock,repo,False
jsignell/dask,dask,repo,False
jsignell/dask-examples,dask-examples,repo,False
jsignell/dask-docker,dask-docker,repo,False
jsignell/dask-feedstock,dask-feedstock,repo,False
jsignell/dask-geopandas,dask-geopandas,repo,False
jsignell/dask-tutorial,dask-tutorial,repo,False
jsignell/datashader,datashader,repo,False
jsignell/disdrometer-tools,disdrometer-tools,repo,False
jsignell/dse-virtual-zarr-workshop,dse-virtual-zarr-workshop,repo,False
jsignell/distributed-feedstock,distributed-feedstock,repo,False
jsignell/EarthML,EarthML,repo,False
jsignell/distributed,distributed,repo,False
jsignell/eopf-experiments,eopf-experiments,repo,False
jsignell/fireatlas,fireatlas,repo,False
jsignell/fastparquet,fastparquet,repo,False
jsignell/geophilly_lightning_2018,geophilly_lightning_2018,repo,False
jsignell/heat_and_trees,heat_and_trees,repo,False
jsignell/glasbey,glasbey,repo,False
jsignell/holoviews,holoviews,repo,False
jsignell/HRRR_Dashboard,HRRR_Dashboard,repo,False
jsignell/hrrr,hrrr,repo,False
jsignell/geopandas,geopandas,repo,False
jsignell/inside-dask,inside-dask,repo,False
jsignell/infrastructure,infrastructure,repo,False
jsignell/hvplot,hvplot,repo,False
jsignell/intake,intake,repo,False
jsignell/intake-blog,intake-blog,repo,False
jsignell/intro-to-netcdf,intro-to-netcdf,repo,False
jsignell/intro-to-holoviz,intro-to-holoviz,repo,False
jsignell/jsignell,jsignell,repo,False
jsignell/jupyterlite,jupyterlite,repo,False
jsignell/jsignell.github.io,jsignell.github.io,repo,False
jsignell/lightning-stac,lightning-stac,repo,False
jsignell/kerchunk,kerchunk,repo,False
jsignell/lightning-tools,lightning-tools,repo,False
jsignell/MaricopaCounty,MaricopaCounty,repo,False
jsignell/numbagg,numbagg,repo,False
jsignell/MpalaTower,MpalaTower,repo,False
jsignell/odc-stac,odc-stac,repo,False
jsignell/panel,panel,repo,False
jsignell/OWSLib,OWSLib,repo,False
jsignell/pangeo,pangeo,repo,False
jsignell/pangeo-docker-images,pangeo-docker-images,repo,False
jsignell/numpy,numpy,repo,False
jsignell/pandas,pandas,repo,False
jsignell/pangeo-notebook-veda-image,pangeo-notebook-veda-image,repo,False
jsignell/point-process,point-process,repo,False
jsignell/pydata_dc_2018,pydata_dc_2018,repo,False
jsignell/pydata_nyc_2019,pydata_nyc_2019,repo,False
jsignell/pyodide-bokeh,pyodide-bokeh,repo,False
jsignell/pystac,pystac,repo,False
jsignell/radar-tools,radar-tools,repo,False
jsignell/pystac-client,pystac-client,repo,False
jsignell/rain-gage-tools,rain-gage-tools,repo,False
jsignell/RatingCurve,RatingCurve,repo,False
jsignell/recipes,recipes,repo,False
jsignell/rio-tiler-feedstock,rio-tiler-feedstock,repo,False
jsignell/scaling_science,scaling_science,repo,False
jsignell/stac-fields,stac-fields,repo,False
jsignell/stac-static,stac-static,repo,False
jsignell/stac-site,stac-site,repo,False
jsignell/stac-task,stac-task,repo,False
jsignell/stactools,stactools,repo,False
jsignell/tasking-api,tasking-api,repo,False
jsignell/tic-tac-toe,tic-tac-toe,repo,False
jsignell/ui-coding-challenge,ui-coding-challenge,repo,False
jsignell/VirtualiZarr,VirtualiZarr,repo,False
jsignell/voici,voici,repo,False
jsignell/web-dubois,web-dubois,repo,False
jsignell/zarrzipan,zarrzipan,repo,False
jsignell/zarr-python,zarr-python,repo,False
jsignell/xarray,xarray,repo,False
jsignell/staged-recipes,staged-recipes,repo,False
rjzamora/alcf-notes,alcf-notes,repo,False
rjzamora/betterscientificsoftware.github.io,betterscientificsoftware.github.io,repo,False
rjzamora/ci-blog,ci-blog,repo,False
rjzamora/arrow,arrow,repo,False
rjzamora/core,core,repo,False
rjzamora/coiled-benchmarks,coiled-benchmarks,repo,False
rjzamora/cudf,cudf,repo,False
rjzamora/cuml,cuml,repo,False
rjzamora/cugraph,cugraph,repo,False
rjzamora/cuxfilter,cuxfilter,repo,False
rjzamora/dask-blog,dask-blog,repo,False
rjzamora/dask-cuda,dask-cuda,repo,False
rjzamora/dask-cudf,dask-cudf,repo,False
rjzamora/dask-expr-rapids,dask-expr-rapids,repo,False
rjzamora/dask,dask,repo,False
rjzamora/cython,cython,repo,False
rjzamora/dask-jobqueue,dask-jobqueue,repo,False
rjzamora/dask-labextension,dask-labextension,repo,False
rjzamora/dask-match,dask-match,repo,False
rjzamora/dask-sql,dask-sql,repo,False
rjzamora/dask-upstream-testing,dask-upstream-testing,repo,False
rjzamora/dataloaders,dataloaders,repo,False
rjzamora/design-docs,design-docs,repo,False
rjzamora/ExaHDF5BenchMarks,ExaHDF5BenchMarks,repo,False
rjzamora/fastparquet,fastparquet,repo,False
rjzamora/fecrseg,fecrseg,repo,False
rjzamora/distributed,distributed,repo,False
rjzamora/filesystem_spec,filesystem_spec,repo,False
rjzamora/hdf5-scripts,hdf5-scripts,repo,False
rjzamora/hdf5-ccio-develop,hdf5-ccio-develop,repo,False
rjzamora/Issues,Issues,repo,False
rjzamora/jupyterlab-nvdashboard,jupyterlab-nvdashboard,repo,False
rjzamora/jupyterlab-bokeh-server,jupyterlab-bokeh-server,repo,False
rjzamora/jupyterlab_nvml,jupyterlab_nvml,repo,False
rjzamora/larcv2-singularity,larcv2-singularity,repo,False
rjzamora/MPIIOBenchMarks,MPIIOBenchMarks,repo,False
rjzamora/MortgageWorkflowA,MortgageWorkflowA,repo,False
rjzamora/Morpheus,Morpheus,repo,False
rjzamora/NeMo-Curator,NeMo-Curator,repo,False
rjzamora/notebooks,notebooks,repo,False
rjzamora/NVTabular,NVTabular,repo,False
rjzamora/ParallelPyTorchTabular,ParallelPyTorchTabular,repo,False
rjzamora/plasma-python,plasma-python,repo,False
rjzamora/pynvml,pynvml,repo,False
rjzamora/pynvml-feedstock,pynvml-feedstock,repo,False
rjzamora/rapids-dask-dependency,rapids-dask-dependency,repo,False
rjzamora/raw-host,raw-host,repo,False
rjzamora/rapidsmpf,rapidsmpf,repo,False
rjzamora/rjzamora.github.io,rjzamora.github.io,repo,False
rjzamora/pandas,pandas,repo,False
rjzamora/s3fs,s3fs,repo,False
rjzamora/simple_cnn,simple_cnn,repo,False
rjzamora/systems,systems,repo,False
rjzamora/ucx-py,ucx-py,repo,False
rjzamora/ray,ray,repo,False
TomAugspurger/538model,538model,repo,False
TomAugspurger/aad-aks-terraform-test,aad-aks-terraform-test,repo,False
rjzamora/staged-recipes,staged-recipes,repo,False
TomAugspurger/acon-2020-pandas,acon-2020-pandas,repo,False
TomAugspurger/acr-build-helloworld-node,acr-build-helloworld-node,repo,False
TomAugspurger/actions-test,actions-test,repo,False
TomAugspurger/adlfs,adlfs,repo,False
rjzamora/xgboost,xgboost,repo,False
TomAugspurger/ai4e-summit-2022,ai4e-summit-2022,repo,False
TomAugspurger/allisons-blog,allisons-blog,repo,False
TomAugspurger/altair,altair,repo,False
TomAugspurger/anaconda-client,anaconda-client,repo,False
TomAugspurger/aoc-rs-24,aoc-rs-24,repo,False
TomAugspurger/arrow,arrow,repo,False
TomAugspurger/asv,asv,repo,False
TomAugspurger/asv-example,asv-example,repo,False
TomAugspurger/azure-cli-core-feedstock,azure-cli-core-feedstock,repo,False
TomAugspurger/azure-core-feedstock,azure-core-feedstock,repo,False
TomAugspurger/airflow,airflow,repo,False
TomAugspurger/azure-mgmt-core-feedstock,azure-mgmt-core-feedstock,repo,False
TomAugspurger/azure-mgmt-network-feedstock,azure-mgmt-network-feedstock,repo,False
TomAugspurger/binder,binder,repo,False
TomAugspurger/binderbot,binderbot,repo,False
TomAugspurger/blaze,blaze,repo,False
TomAugspurger/blog-source,blog-source,repo,False
TomAugspurger/azure-sdk-for-python,azure-sdk-for-python,repo,False
TomAugspurger/cdsapi,cdsapi,repo,False
TomAugspurger/cdw-geo,cdw-geo,repo,False
TomAugspurger/census-parquet,census-parquet,repo,False
TomAugspurger/cf,cf,repo,False
TomAugspurger/bokeh,bokeh,repo,False
TomAugspurger/circleci-test,circleci-test,repo,False
TomAugspurger/climpred-cloud-demo,climpred-cloud-demo,repo,False
TomAugspurger/clojure-koans,clojure-koans,repo,False
TomAugspurger/cloud-native-cloud-cover-detection,cloud-native-cloud-cover-detection,repo,False
TomAugspurger/cloudnativegeo.org,cloudnativegeo.org,repo,False
TomAugspurger/charts,charts,repo,False
TomAugspurger/cmip6,cmip6,repo,False
TomAugspurger/cogrib,cogrib,repo,False
TomAugspurger/conda-smithy,conda-smithy,repo,False
TomAugspurger/content,content,repo,False
TomAugspurger/cookiecutter-data-science,cookiecutter-data-science,repo,False
TomAugspurger/cookiecutter-pangeo-binder,cookiecutter-pangeo-binder,repo,False
TomAugspurger/coreml-demo,coreml-demo,repo,False
TomAugspurger/coremltools-feedstock,coremltools-feedstock,repo,False
TomAugspurger/azure-docs,azure-docs,repo,False
TomAugspurger/courseraML,courseraML,repo,False
TomAugspurger/crick,crick,repo,False
TomAugspurger/cubed,cubed,repo,False
TomAugspurger/cubed-cupy,cubed-cupy,repo,False
TomAugspurger/cuda-python,cuda-python,repo,False
TomAugspurger/cuda-streams-sample,cuda-streams-sample,repo,False
TomAugspurger/cugraph,cugraph,repo,False
TomAugspurger/cugraph-gnn,cugraph-gnn,repo,False
TomAugspurger/cpython,cpython,repo,False
TomAugspurger/cuspatial,cuspatial,repo,False
TomAugspurger/cuvs,cuvs,repo,False
TomAugspurger/cuml,cuml,repo,False
TomAugspurger/cyberpandas,cyberpandas,repo,False
TomAugspurger/cyberpandas-feedstock,cyberpandas-feedstock,repo,False
TomAugspurger/dask-azure-blob-storage,dask-azure-blob-storage,repo,False
TomAugspurger/dask-benchmarks,dask-benchmarks,repo,False
TomAugspurger/dask-blog,dask-blog,repo,False
TomAugspurger/dask,dask,repo,False
TomAugspurger/dask-cloudprovider,dask-cloudprovider,repo,False
TomAugspurger/dask-core-feedstock,dask-core-feedstock,repo,False
TomAugspurger/dask-demo,dask-demo,repo,False
TomAugspurger/dask-cuda,dask-cuda,repo,False
TomAugspurger/dask-docker,dask-docker,repo,False
TomAugspurger/dask-drmaa,dask-drmaa,repo,False
TomAugspurger/dask-ec2,dask-ec2,repo,False
TomAugspurger/dask-examples,dask-examples,repo,False
TomAugspurger/dask-expr,dask-expr,repo,False
TomAugspurger/dask-feedstock,dask-feedstock,repo,False
TomAugspurger/dask-gateway,dask-gateway,repo,False
TomAugspurger/dask-gateway-feedstock,dask-gateway-feedstock,repo,False
